CountyState_FIPS,County_Name_wState_Abbreviation,State,COUNTYNM,Level_of_Maternity_Care_0mcd_1Low_2mod_3access,Level_of_Maternity_Care_Label,GroupLevel,MapGeoColor,MapGeoId,MapGeoInfo
22035,"East Carroll, Louisiana",Louisiana,East Carroll,0,Maternity Care Desert,GroupLevel0,0,22035,Level of Maternity Care: Maternity Care Desert
22037,"East Feliciana, Louisiana",Louisiana,East Feliciana,1,Low Access to Care,GroupLevel1,1,22037,Level of Maternity Care: Low Access to Care
22039,"Evangeline, Louisiana",Louisiana,Evangeline,2,Moderate Access to Care,GroupLevel2,2,22039,Level of Maternity Care: Moderate Access to Care
22041,"Franklin, Louisiana",Louisiana,Franklin,0,Maternity Care Desert,GroupLevel0,0,22041,Level of Maternity Care: Maternity Care Desert
22043,"Grant, Louisiana",Louisiana,Grant,2,Moderate Access to Care,GroupLevel2,2,22043,Level of Maternity Care: Moderate Access to Care
22045,"Iberia, Louisiana",Louisiana,Iberia,2,Moderate Access to Care,GroupLevel2,2,22045,Level of Maternity Care: Moderate Access to Care
22047,"Iberville, Louisiana",Louisiana,Iberville,0,Maternity Care Desert,GroupLevel0,0,22047,Level of Maternity Care: Maternity Care Desert
22049,"Jackson, Louisiana",Louisiana,Jackson,0,Maternity Care Desert,GroupLevel0,0,22049,Level of Maternity Care: Maternity Care Desert
22051,"Jefferson, Louisiana",Louisiana,Jefferson,3,Access to Maternity Care,GroupLevel3,3,22051,Level of Maternity Care: Access to Maternity Care
22053,"Jefferson Davis, Louisiana",Louisiana,Jefferson Davis,3,Access to Maternity Care,GroupLevel3,3,22053,Level of Maternity Care: Access to Maternity Care
22055,"Lafayette, Louisiana",Louisiana,Lafayette,3,Access to Maternity Care,GroupLevel3,3,22055,Level of Maternity Care: Access to Maternity Care
22057,"Lafourche, Louisiana",Louisiana,Lafourche,3,Access to Maternity Care,GroupLevel3,3,22057,Level of Maternity Care: Access to Maternity Care
22059,"LaSalle Parish, Louisiana",Louisiana,LaSalle Parish,0,Maternity Care Desert,GroupLevel0,0,22059,Level of Maternity Care: Maternity Care Desert
22061,"Lincoln, Louisiana",Louisiana,Lincoln,3,Access to Maternity Care,GroupLevel3,3,22061,Level of Maternity Care: Access to Maternity Care
22063,"Livingston, Louisiana",Louisiana,Livingston,1,Low Access to Care,GroupLevel1,1,22063,Level of Maternity Care: Low Access to Care
22065,"Madison, Louisiana",Louisiana,Madison,3,Access to Maternity Care,GroupLevel3,3,22065,Level of Maternity Care: Access to Maternity Care
22067,"Morehouse, Louisiana",Louisiana,Morehouse,3,Access to Maternity Care,GroupLevel3,3,22067,Level of Maternity Care: Access to Maternity Care
22069,"Natchitoches, Louisiana",Louisiana,Natchitoches,3,Access to Maternity Care,GroupLevel3,3,22069,Level of Maternity Care: Access to Maternity Care
22071,"Orleans, Louisiana",Louisiana,Orleans,3,Access to Maternity Care,GroupLevel3,3,22071,Level of Maternity Care: Access to Maternity Care
22073,"Ouachita, Louisiana",Louisiana,Ouachita,3,Access to Maternity Care,GroupLevel3,3,22073,Level of Maternity Care: Access to Maternity Care
22075,"Plaquemines, Louisiana",Louisiana,Plaquemines,3,Access to Maternity Care,GroupLevel3,3,22075,Level of Maternity Care: Access to Maternity Care
22077,"Pointe Coupee, Louisiana",Louisiana,Pointe Coupee,3,Access to Maternity Care,GroupLevel3,3,22077,Level of Maternity Care: Access to Maternity Care
22079,"Rapides, Louisiana",Louisiana,Rapides,3,Access to Maternity Care,GroupLevel3,3,22079,Level of Maternity Care: Access to Maternity Care
22081,"Red River, Louisiana",Louisiana,Red River,0,Maternity Care Desert,GroupLevel0,0,22081,Level of Maternity Care: Maternity Care Desert
22083,"Richland, Louisiana",Louisiana,Richland,2,Moderate Access to Care,GroupLevel2,2,22083,Level of Maternity Care: Moderate Access to Care
22085,"Sabine, Louisiana",Louisiana,Sabine,0,Maternity Care Desert,GroupLevel0,0,22085,Level of Maternity Care: Maternity Care Desert
22087,"Saint Bernard, Louisiana",Louisiana,Saint Bernard,0,Maternity Care Desert,GroupLevel0,0,22087,Level of Maternity Care: Maternity Care Desert
22089,"Saint Charles, Louisiana",Louisiana,Saint Charles,2,Moderate Access to Care,GroupLevel2,2,22089,Level of Maternity Care: Moderate Access to Care
22091,"Saint Helena, Louisiana",Louisiana,Saint Helena,0,Maternity Care Desert,GroupLevel0,0,22091,Level of Maternity Care: Maternity Care Desert
22093,"Saint James, Louisiana",Louisiana,Saint James,0,Maternity Care Desert,GroupLevel0,0,22093,Level of Maternity Care: Maternity Care Desert
22097,"Saint Landry, Louisiana",Louisiana,Saint Landry,3,Access to Maternity Care,GroupLevel3,3,22097,Level of Maternity Care: Access to Maternity Care
22099,"Saint Martin, Louisiana",Louisiana,Saint Martin,1,Low Access to Care,GroupLevel1,1,22099,Level of Maternity Care: Low Access to Care
22101,"Saint Mary, Louisiana",Louisiana,Saint Mary,3,Access to Maternity Care,GroupLevel3,3,22101,Level of Maternity Care: Access to Maternity Care
22103,"Saint Tammany, Louisiana",Louisiana,Saint Tammany,3,Access to Maternity Care,GroupLevel3,3,22103,Level of Maternity Care: Access to Maternity Care
22095,"St John the Baptist, Louisiana",Louisiana,St John the Baptist,3,Access to Maternity Care,GroupLevel3,3,22095,Level of Maternity Care: Access to Maternity Care
22105,"Tangipahoa, Louisiana",Louisiana,Tangipahoa,3,Access to Maternity Care,GroupLevel3,3,22105,Level of Maternity Care: Access to Maternity Care
22107,"Tensas, Louisiana",Louisiana,Tensas,0,Maternity Care Desert,GroupLevel0,0,22107,Level of Maternity Care: Maternity Care Desert
22109,"Terrebonne, Louisiana",Louisiana,Terrebonne,3,Access to Maternity Care,GroupLevel3,3,22109,Level of Maternity Care: Access to Maternity Care
22111,"Union, Louisiana",Louisiana,Union,0,Maternity Care Desert,GroupLevel0,0,22111,Level of Maternity Care: Maternity Care Desert
22113,"Vermilion, Louisiana",Louisiana,Vermilion,1,Low Access to Care,GroupLevel1,1,22113,Level of Maternity Care: Low Access to Care
22115,"Vernon, Louisiana",Louisiana,Vernon,2,Moderate Access to Care,GroupLevel2,2,22115,Level of Maternity Care: Moderate Access to Care
22117,"Washington, Louisiana",Louisiana,Washington,2,Moderate Access to Care,GroupLevel2,2,22117,Level of Maternity Care: Moderate Access to Care
22119,"Webster, Louisiana",Louisiana,Webster,3,Access to Maternity Care,GroupLevel3,3,22119,Level of Maternity Care: Access to Maternity Care
22121,"West Baton Rouge, Louisiana",Louisiana,West Baton Rouge,2,Moderate Access to Care,GroupLevel2,2,22121,Level of Maternity Care: Moderate Access to Care
22123,"West Carroll, Louisiana",Louisiana,West Carroll,0,Maternity Care Desert,GroupLevel0,0,22123,Level of Maternity Care: Maternity Care Desert
22125,"West Feliciana, Louisiana",Louisiana,West Feliciana,3,Access to Maternity Care,GroupLevel3,3,22125,Level of Maternity Care: Access to Maternity Care
22127,"Winn, Louisiana",Louisiana,Winn,0,Maternity Care Desert,GroupLevel0,0,22127,Level of Maternity Care: Maternity Care Desert
23001,"Androscoggin, Maine",Maine,Androscoggin,3,Access to Maternity Care,GroupLevel3,3,23001,Level of Maternity Care: Access to Maternity Care
23003,"Aroostook, Maine",Maine,Aroostook,3,Access to Maternity Care,GroupLevel3,3,23003,Level of Maternity Care: Access to Maternity Care
23005,"Cumberland, Maine",Maine,Cumberland,3,Access to Maternity Care,GroupLevel3,3,23005,Level of Maternity Care: Access to Maternity Care
23007,"Franklin, Maine",Maine,Franklin,3,Access to Maternity Care,GroupLevel3,3,23007,Level of Maternity Care: Access to Maternity Care
23009,"Hancock, Maine",Maine,Hancock,3,Access to Maternity Care,GroupLevel3,3,23009,Level of Maternity Care: Access to Maternity Care
23011,"Kennebec, Maine",Maine,Kennebec,3,Access to Maternity Care,GroupLevel3,3,23011,Level of Maternity Care: Access to Maternity Care
23013,"Knox, Maine",Maine,Knox,3,Access to Maternity Care,GroupLevel3,3,23013,Level of Maternity Care: Access to Maternity Care
23015,"Lincoln, Maine",Maine,Lincoln,3,Access to Maternity Care,GroupLevel3,3,23015,Level of Maternity Care: Access to Maternity Care
23017,"Oxford, Maine",Maine,Oxford,3,Access to Maternity Care,GroupLevel3,3,23017,Level of Maternity Care: Access to Maternity Care
23019,"Penobscot, Maine",Maine,Penobscot,3,Access to Maternity Care,GroupLevel3,3,23019,Level of Maternity Care: Access to Maternity Care
23021,"Piscataquis, Maine",Maine,Piscataquis,3,Access to Maternity Care,GroupLevel3,3,23021,Level of Maternity Care: Access to Maternity Care
23023,"Sagadahoc, Maine",Maine,Sagadahoc,3,Access to Maternity Care,GroupLevel3,3,23023,Level of Maternity Care: Access to Maternity Care
23025,"Somerset, Maine",Maine,Somerset,3,Access to Maternity Care,GroupLevel3,3,23025,Level of Maternity Care: Access to Maternity Care
23027,"Waldo, Maine",Maine,Waldo,3,Access to Maternity Care,GroupLevel3,3,23027,Level of Maternity Care: Access to Maternity Care
23029,"Washington, Maine",Maine,Washington,3,Access to Maternity Care,GroupLevel3,3,23029,Level of Maternity Care: Access to Maternity Care
23031,"York, Maine",Maine,York,3,Access to Maternity Care,GroupLevel3,3,23031,Level of Maternity Care: Access to Maternity Care
24001,"Allegany, Maryland",Maryland,Allegany,3,Access to Maternity Care,GroupLevel3,3,24001,Level of Maternity Care: Access to Maternity Care
24003,"Anne Arundel, Maryland",Maryland,Anne Arundel,3,Access to Maternity Care,GroupLevel3,3,24003,Level of Maternity Care: Access to Maternity Care
24005,"Baltimore, Maryland",Maryland,Baltimore,3,Access to Maternity Care,GroupLevel3,3,24005,Level of Maternity Care: Access to Maternity Care
24510,"Baltimore City, Maryland",Maryland,Baltimore City,3,Access to Maternity Care,GroupLevel3,3,24510,Level of Maternity Care: Access to Maternity Care
24009,"Calvert, Maryland",Maryland,Calvert,3,Access to Maternity Care,GroupLevel3,3,24009,Level of Maternity Care: Access to Maternity Care
24011,"Caroline, Maryland",Maryland,Caroline,2,Moderate Access to Care,GroupLevel2,2,24011,Level of Maternity Care: Moderate Access to Care
24013,"Carroll, Maryland",Maryland,Carroll,3,Access to Maternity Care,GroupLevel3,3,24013,Level of Maternity Care: Access to Maternity Care
24015,"Cecil, Maryland",Maryland,Cecil,3,Access to Maternity Care,GroupLevel3,3,24015,Level of Maternity Care: Access to Maternity Care
24017,"Charles, Maryland",Maryland,Charles,3,Access to Maternity Care,GroupLevel3,3,24017,Level of Maternity Care: Access to Maternity Care
24019,"Dorchester, Maryland",Maryland,Dorchester,2,Moderate Access to Care,GroupLevel2,2,24019,Level of Maternity Care: Moderate Access to Care
24021,"Frederick, Maryland",Maryland,Frederick,3,Access to Maternity Care,GroupLevel3,3,24021,Level of Maternity Care: Access to Maternity Care
24023,"Garrett, Maryland",Maryland,Garrett,3,Access to Maternity Care,GroupLevel3,3,24023,Level of Maternity Care: Access to Maternity Care
24025,"Harford, Maryland",Maryland,Harford,3,Access to Maternity Care,GroupLevel3,3,24025,Level of Maternity Care: Access to Maternity Care
24027,"Howard, Maryland",Maryland,Howard,3,Access to Maternity Care,GroupLevel3,3,24027,Level of Maternity Care: Access to Maternity Care
24029,"Kent, Maryland",Maryland,Kent,3,Access to Maternity Care,GroupLevel3,3,24029,Level of Maternity Care: Access to Maternity Care
24031,"Montgomery, Maryland",Maryland,Montgomery,3,Access to Maternity Care,GroupLevel3,3,24031,Level of Maternity Care: Access to Maternity Care
24033,"Prince Georges, Maryland",Maryland,Prince Georges,3,Access to Maternity Care,GroupLevel3,3,24033,Level of Maternity Care: Access to Maternity Care
24035,"Queen Annes, Maryland",Maryland,Queen Annes,0,Maternity Care Desert,GroupLevel0,0,24035,Level of Maternity Care: Maternity Care Desert
24037,"Saint Marys, Maryland",Maryland,Saint Marys,3,Access to Maternity Care,GroupLevel3,3,24037,Level of Maternity Care: Access to Maternity Care
24039,"Somerset, Maryland",Maryland,Somerset,0,Maternity Care Desert,GroupLevel0,0,24039,Level of Maternity Care: Maternity Care Desert
24041,"Talbot, Maryland",Maryland,Talbot,3,Access to Maternity Care,GroupLevel3,3,24041,Level of Maternity Care: Access to Maternity Care
24043,"Washington, Maryland",Maryland,Washington,3,Access to Maternity Care,GroupLevel3,3,24043,Level of Maternity Care: Access to Maternity Care
24045,"Wicomico, Maryland",Maryland,Wicomico,3,Access to Maternity Care,GroupLevel3,3,24045,Level of Maternity Care: Access to Maternity Care
24047,"Worcester, Maryland",Maryland,Worcester,3,Access to Maternity Care,GroupLevel3,3,24047,Level of Maternity Care: Access to Maternity Care
25001,"Barnstable, Massachusetts",Massachusetts,Barnstable,3,Access to Maternity Care,GroupLevel3,3,25001,Level of Maternity Care: Access to Maternity Care
25003,"Berkshire, Massachusetts",Massachusetts,Berkshire,3,Access to Maternity Care,GroupLevel3,3,25003,Level of Maternity Care: Access to Maternity Care
25005,"Bristol, Massachusetts",Massachusetts,Bristol,3,Access to Maternity Care,GroupLevel3,3,25005,Level of Maternity Care: Access to Maternity Care
25007,"Dukes, Massachusetts",Massachusetts,Dukes,3,Access to Maternity Care,GroupLevel3,3,25007,Level of Maternity Care: Access to Maternity Care
25009,"Essex, Massachusetts",Massachusetts,Essex,3,Access to Maternity Care,GroupLevel3,3,25009,Level of Maternity Care: Access to Maternity Care
25011,"Franklin, Massachusetts",Massachusetts,Franklin,3,Access to Maternity Care,GroupLevel3,3,25011,Level of Maternity Care: Access to Maternity Care
25013,"Hampden, Massachusetts",Massachusetts,Hampden,3,Access to Maternity Care,GroupLevel3,3,25013,Level of Maternity Care: Access to Maternity Care
25015,"Hampshire, Massachusetts",Massachusetts,Hampshire,3,Access to Maternity Care,GroupLevel3,3,25015,Level of Maternity Care: Access to Maternity Care
25017,"Middlesex, Massachusetts",Massachusetts,Middlesex,3,Access to Maternity Care,GroupLevel3,3,25017,Level of Maternity Care: Access to Maternity Care
25019,"Nantucket, Massachusetts",Massachusetts,Nantucket,3,Access to Maternity Care,GroupLevel3,3,25019,Level of Maternity Care: Access to Maternity Care
25021,"Norfolk, Massachusetts",Massachusetts,Norfolk,3,Access to Maternity Care,GroupLevel3,3,25021,Level of Maternity Care: Access to Maternity Care
25023,"Plymouth, Massachusetts",Massachusetts,Plymouth,3,Access to Maternity Care,GroupLevel3,3,25023,Level of Maternity Care: Access to Maternity Care
25025,"Suffolk, Massachusetts",Massachusetts,Suffolk,3,Access to Maternity Care,GroupLevel3,3,25025,Level of Maternity Care: Access to Maternity Care
25027,"Worcester, Massachusetts",Massachusetts,Worcester,3,Access to Maternity Care,GroupLevel3,3,25027,Level of Maternity Care: Access to Maternity Care
26001,"Alcona, Michigan",Michigan,Alcona,0,Maternity Care Desert,GroupLevel0,0,26001,Level of Maternity Care: Maternity Care Desert
26003,"Alger, Michigan",Michigan,Alger,0,Maternity Care Desert,GroupLevel0,0,26003,Level of Maternity Care: Maternity Care Desert
26005,"Allegan, Michigan",Michigan,Allegan,2,Moderate Access to Care,GroupLevel2,2,26005,Level of Maternity Care: Moderate Access to Care
26007,"Alpena, Michigan",Michigan,Alpena,3,Access to Maternity Care,GroupLevel3,3,26007,Level of Maternity Care: Access to Maternity Care
26009,"Antrim, Michigan",Michigan,Antrim,0,Maternity Care Desert,GroupLevel0,0,26009,Level of Maternity Care: Maternity Care Desert
26011,"Arenac, Michigan",Michigan,Arenac,0,Maternity Care Desert,GroupLevel0,0,26011,Level of Maternity Care: Maternity Care Desert
26013,"Baraga, Michigan",Michigan,Baraga,0,Maternity Care Desert,GroupLevel0,0,26013,Level of Maternity Care: Maternity Care Desert
26015,"Barry, Michigan",Michigan,Barry,3,Access to Maternity Care,GroupLevel3,3,26015,Level of Maternity Care: Access to Maternity Care
26017,"Bay, Michigan",Michigan,Bay,3,Access to Maternity Care,GroupLevel3,3,26017,Level of Maternity Care: Access to Maternity Care
26019,"Benzie, Michigan",Michigan,Benzie,3,Access to Maternity Care,GroupLevel3,3,26019,Level of Maternity Care: Access to Maternity Care
26021,"Berrien, Michigan",Michigan,Berrien,3,Access to Maternity Care,GroupLevel3,3,26021,Level of Maternity Care: Access to Maternity Care
26023,"Branch, Michigan",Michigan,Branch,3,Access to Maternity Care,GroupLevel3,3,26023,Level of Maternity Care: Access to Maternity Care
26025,"Calhoun, Michigan",Michigan,Calhoun,3,Access to Maternity Care,GroupLevel3,3,26025,Level of Maternity Care: Access to Maternity Care
26027,"Cass, Michigan",Michigan,Cass,0,Maternity Care Desert,GroupLevel0,0,26027,Level of Maternity Care: Maternity Care Desert
26029,"Charlevoix, Michigan",Michigan,Charlevoix,3,Access to Maternity Care,GroupLevel3,3,26029,Level of Maternity Care: Access to Maternity Care
26031,"Cheboygan, Michigan",Michigan,Cheboygan,0,Maternity Care Desert,GroupLevel0,0,26031,Level of Maternity Care: Maternity Care Desert
26033,"Chippewa, Michigan",Michigan,Chippewa,3,Access to Maternity Care,GroupLevel3,3,26033,Level of Maternity Care: Access to Maternity Care
26035,"Clare, Michigan",Michigan,Clare,3,Access to Maternity Care,GroupLevel3,3,26035,Level of Maternity Care: Access to Maternity Care
26037,"Clinton, Michigan",Michigan,Clinton,3,Access to Maternity Care,GroupLevel3,3,26037,Level of Maternity Care: Access to Maternity Care
26039,"Crawford, Michigan",Michigan,Crawford,3,Access to Maternity Care,GroupLevel3,3,26039,Level of Maternity Care: Access to Maternity Care
26041,"Delta, Michigan",Michigan,Delta,3,Access to Maternity Care,GroupLevel3,3,26041,Level of Maternity Care: Access to Maternity Care
26043,"Dickinson, Michigan",Michigan,Dickinson,3,Access to Maternity Care,GroupLevel3,3,26043,Level of Maternity Care: Access to Maternity Care
26045,"Eaton, Michigan",Michigan,Eaton,2,Moderate Access to Care,GroupLevel2,2,26045,Level of Maternity Care: Moderate Access to Care
26047,"Emmet, Michigan",Michigan,Emmet,3,Access to Maternity Care,GroupLevel3,3,26047,Level of Maternity Care: Access to Maternity Care
26049,"Genesee, Michigan",Michigan,Genesee,3,Access to Maternity Care,GroupLevel3,3,26049,Level of Maternity Care: Access to Maternity Care
26051,"Gladwin, Michigan",Michigan,Gladwin,0,Maternity Care Desert,GroupLevel0,0,26051,Level of Maternity Care: Maternity Care Desert
26053,"Gogebic, Michigan",Michigan,Gogebic,3,Access to Maternity Care,GroupLevel3,3,26053,Level of Maternity Care: Access to Maternity Care
26055,"Grand Traverse, Michigan",Michigan,Grand Traverse,3,Access to Maternity Care,GroupLevel3,3,26055,Level of Maternity Care: Access to Maternity Care
26057,"Gratiot, Michigan",Michigan,Gratiot,3,Access to Maternity Care,GroupLevel3,3,26057,Level of Maternity Care: Access to Maternity Care
